"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Fri Jan 26 03:22:40 +0000 2024","1750720886771175588","Dukungan yang semakin meluas untuk Prabowo-Gibran menunjukkan bahwa mereka adalah pilihan yang diharapkan oleh banyak orang.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/UayyVOV0Xu","0","0","0","0","in","1701477907259101184","1750720886771175588","sandraalfiansya","https://twitter.com/sandraalfiansya/status/1750720886771175588","https://pbs.twimg.com/media/GEvPXLvboAARHkI.jpg","Jagakarsa, Indonesia"
"Fri Jan 26 03:22:42 +0000 2024","1750720892483870753","Prabowo-Gibran adalah pilihan kita untuk Indonesia yang lebih baik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/7ZEBsWlvuX","0","0","0","0","in","1686309286325215232","1750720892483870753","JunikaRiri","https://twitter.com/JunikaRiri/status/1750720892483870753","https://pbs.twimg.com/media/GEvPXm_a4AA-qaV.jpg","DKI Jakarta, Indonesia"
"Fri Jan 26 03:22:40 +0000 2024","1750720884707565977","Prabowo-Gibran  pemimpin yang mampu mengatasi berbagai isu bangsa.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/NUvDGuKNez","0","0","0","0","in","1705065754411094016","1750720884707565977","angellpetrra","https://twitter.com/angellpetrra/status/1750720884707565977","https://pbs.twimg.com/media/GEvPW3Ya0AASDJA.jpg","Batu Ceper, Indonesia"
"Fri Jan 26 03:22:38 +0000 2024","1750720878416199741","Bersama Prabowo-Gibran  kita akan membangun Indonesia emas yang menjadi kebanggaan kita semua.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/IOpP19Tccs","0","0","0","0","in","1702252296946741248","1750720878416199741","CFauzia72","https://twitter.com/CFauzia72/status/1750720878416199741","https://pbs.twimg.com/ext_tw_video_thumb/1750720722681634816/pu/img/WG0KFPj0GMj9gCxj.jpg","Jakarta Capital Region, Indone"
"Fri Jan 26 03:22:40 +0000 2024","1750720883281605067","Mari bersama Prabowo-Gibran  membangun Indonesia yang inklusif dan berkeadilan.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/fKm3m82yHF","0","0","0","0","in","1719655949689077760","1750720883281605067","karimmhastutih","https://twitter.com/karimmhastutih/status/1750720883281605067","https://pbs.twimg.com/media/GEvPW5FbgAAkbHm.jpg","Surakarta, Jawa Tengah"
"Fri Jan 26 03:22:41 +0000 2024","1750720891271717172","Bersama Prabowo-Gibran  mari kita perjuangkan hak-hak rakyat Indonesia dengan sepenuh hati!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/Rv554vklUp","0","0","0","0","in","1653333274801090560","1750720891271717172","AtihMirawati","https://twitter.com/AtihMirawati/status/1750720891271717172","https://pbs.twimg.com/media/GEvPXoybcAAB2Rh.jpg","Banyumas, Indonesia"
"Fri Jan 26 03:22:42 +0000 2024","1750720891644727484","Semangat rakyat semakin padu dalam memilih Prabowo-Gibran untuk membawa kemakmuran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/MEjCYFHv4u","0","0","0","0","in","1701163466462248960","1750720891644727484","hilmanmust_","https://twitter.com/hilmanmust_/status/1750720891644727484","https://pbs.twimg.com/media/GEvPXT8aUAAveMV.jpg","Pondok Aren, Indonesia"
"Fri Jan 26 03:22:48 +0000 2024","1750720918564045190","Bersama Prabowo-Gibran  kita bisa membangun Indonesia yang lebih baik. Mari perkuat dukungan kita!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/RfPifHWTlf","0","0","0","0","in","1719229739783831552","1750720918564045190","MalikaOkta12856","https://twitter.com/MalikaOkta12856/status/1750720918564045190","https://pbs.twimg.com/ext_tw_video_thumb/1750720835126763520/pu/img/Y3PZtQIS0OHUwb-3.jpg","cianjur"
"Fri Jan 26 03:22:47 +0000 2024","1750720912566124550","Dalam satu putaran  Prabowo-Gibran membawa perubahan untuk memajukan bangsa dan kesejahteraan rakyat.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/zi3VqcvWCh","0","0","0","0","in","1706585151051030528","1750720912566124550","farelpaul16","https://twitter.com/farelpaul16/status/1750720912566124550","https://pbs.twimg.com/ext_tw_video_thumb/1750720830143856640/pu/img/z5wnC57U3Fm7YJlu.jpg","Jakarta Capital Region, Indone"
"Fri Jan 26 03:22:48 +0000 2024","1750720917075034410","Pilihan yang bijaksana  Prabowo-Gibran adalah pemimpin yang mampu memberikan solusi terbaik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/fdPWZItaaq","0","0","0","0","in","1717749268939952128","1750720917075034410","miaprat791","https://twitter.com/miaprat791/status/1750720917075034410","https://pbs.twimg.com/ext_tw_video_thumb/1750720820538925056/pu/img/hEKJgv5NHjHyMCBJ.jpg","Ungaran, Indonesia"
"Fri Jan 26 03:22:45 +0000 2024","1750720906249502861","Dukungan masyarakat buat Prabowo-Gibran  mantap abis!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/FleF4E7vKr","0","0","0","0","in","1701869644561485824","1750720906249502861","kenzisaputr","https://twitter.com/kenzisaputr/status/1750720906249502861","https://pbs.twimg.com/ext_tw_video_thumb/1750720745536401408/pu/img/hjOTk15vtVsTbvP1.jpg","Setia Budi, Indonesia"
"Fri Jan 26 03:22:47 +0000 2024","1750720913681822072","Gibranscape  dunia khayalan yang dibangun oleh Gibran karena keterbatasan ide dan gagasannya @ElJuli36342142 https://t.co/BkJSSd3A92","0","0","0","0","in","1676108298163200001","1750720913681822072","SuparminSae","https://twitter.com/SuparminSae/status/1750720913681822072","https://pbs.twimg.com/ext_tw_video_thumb/1750720883830964224/pu/img/g-MTqpX7H497e3Fq.jpg","Batu"
"Fri Jan 26 03:22:47 +0000 2024","1750720913073676694","Dukung Prabowo-Gibran agar Indonesia maju dan rakyat sejahtera dalam satu putaran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/fC5imRC1BH","0","0","0","0","in","1725772312048238592","1750720913073676694","KleinVina27699","https://twitter.com/KleinVina27699/status/1750720913073676694","https://pbs.twimg.com/ext_tw_video_thumb/1750720871961071616/pu/img/vCU3msLZj-PBWKgU.jpg","Klaten, Jawa Tengah"
"Fri Jan 26 03:22:48 +0000 2024","1750720917213429977","Bersama Prabowo-Gibran  kita bangun Indonesia yang lebih adil dan sejahtera!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/ixVVOcKiIz","0","0","0","0","in","1654035312270794752","1750720917213429977","Susilawati_ucah","https://twitter.com/Susilawati_ucah/status/1750720917213429977","https://pbs.twimg.com/media/GEvPY2DbkAA8OdT.jpg",""
"Fri Jan 26 03:22:47 +0000 2024","1750720912561979635","Dukungan untuk Prabowo-Gibran semakin kuat  menunjukkan bahwa mereka adalah pasangan yang diharapkan oleh banyak orang.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/jWFFXqY19O","0","0","0","0","in","1704747942949875712","1750720912561979635","dzaki_amir","https://twitter.com/dzaki_amir/status/1750720912561979635","https://pbs.twimg.com/ext_tw_video_thumb/1750720828998819840/pu/img/DSQMQXVIc7rThb7b.jpg","Penjaringan, Indonesia"
"Fri Jan 26 03:22:37 +0000 2024","1750720874205118534","Bersama Prabowo-Gibran  kita bisa meraih cita-cita emas Indonesia.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/WHXxJZ8tNQ","0","0","0","0","in","1717836496437456896","1750720874205118534","noera_nura","https://twitter.com/noera_nura/status/1750720874205118534","https://pbs.twimg.com/ext_tw_video_thumb/1750720809696722944/pu/img/aZ0WN2p4qiEYHtLO.jpg","Klaten, Jawa Tengah"
"Fri Jan 26 03:22:41 +0000 2024","1750720887387820293","Masyarakat berharap  Prabowo-Gibran akan menjadi katalisator perubahan positif untuk negeri ini.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/A1TkAGH2bv","0","0","0","0","in","1720641458817105920","1750720887387820293","d_man_dandan","https://twitter.com/d_man_dandan/status/1750720887387820293","https://pbs.twimg.com/media/GEvPXT3bkAA5CUc.jpg","bandung, Indonesia."
"Thu Jan 25 10:00:12 +0000 2024","1750458538940575890","Sederhana sih hanya bantu kenakan jaket ❤️  Tapi itulah kolaborasi  tidak sibuk sendiri-sendiri.  Pak Prabowo Pak Jokowi ❤️ Mas Gibran Pak Prabowo ❤️ Semuanya kesayangan rakyat Indonesia  lebih besar daripada sekedar rakyat  partai .. https://t.co/ffgJgaIHUq","6","21","69","228","in","1219890224936783874","1750458538940575890","NyaiiBubu","https://twitter.com/NyaiiBubu/status/1750458538940575890","https://pbs.twimg.com/ext_tw_video_thumb/1750458496087445504/pu/img/Ixjw1Fsm4M2_4NRK.jpg","💕"
"Fri Jan 26 01:53:38 +0000 2024","1750698480694440095","GIBRAN memang norak 🤣","0","1","3","16","in","99743594","1750698480694440095","ike_hw71","https://twitter.com/ike_hw71/status/1750698480694440095","","Malang, Jawa Timur"
"Thu Jan 25 08:56:25 +0000 2024","1750442488232624465","Kalau Bpk @jokowi mau Kampanye dukung Prabowo-Gibran silahkan jangan malu2  toh semuanya sudah jelas baik secara UU dan Etika sebagai Presiden. Ayoo pak @jokowi saya dukung Bpk Kampanye terbuka   biar jrlas dan terang. 👉Nitip Bansos jgn dibuat Kampanye ya pak🙏🙏🙏 uang Rakyat. https://t.co/ni62Gh0JBn","3","38","51","232","in","1167268507282591744","1750442488232624465","HmfaqihA","https://twitter.com/HmfaqihA/status/1750442488232624465","https://pbs.twimg.com/media/GErSKl2bEAEaF0N.jpg",""
"Fri Jan 26 03:01:33 +0000 2024","1750715570495139958","Mas Gibran dengar aspirasi ribuan warga di Kebumen  dari nelayan hingga milenial  dalam acara Bersholawat. Izin dan doa untuk terus lanjutkan pembangunan Indonesia ke depan. 🇮🇩 #GibranBerkarya #BersamaIndonesiaMaju  #SaatnyaPindahKe02 KamuKITA PbowoGBRAN  14FebKeTPS UntukPAKBowo https://t.co/tWmLEi8IwQ","0","0","2","3","in","1719243505577693184","1750715570495139958","menangkanrakyat","https://twitter.com/menangkanrakyat/status/1750715570495139958","https://pbs.twimg.com/media/GEvKPhRawAAZJ7a.jpg","Jakarta Pusat, DKI Jakarta"
"Thu Jan 25 10:44:18 +0000 2024","1750469638578991536","Nah udah dibikin gratis nih bang @gibran_tweet   Gak perlu pinjam seratus lagi.","14","109","874","9216","in","1495326248100589569","1750469638578991536","neohistoria_id","https://twitter.com/neohistoria_id/status/1750469638578991536","","Jakarta Selatan, DKI Jakarta"
"Fri Jan 26 03:00:00 +0000 2024","1750715181183971679","Paslon no 2 @prabowo Gibran semakin mndapatkan dukungan besar di beberapa wilayah kunci  terutama di wilayah JawaTengah. Wilayah yg sblmnya pdip kini bisa di satukan dgn koalisi prabowo gibran  ini pasti krn rakyat percaya &amp; suka dngn visi misi paslon 2 @tvOneNews #JatengGasPolll https://t.co/EYwOwxW2cr","0","0","1","0","in","1261226882369871874","1750715181183971679","missriantiii","https://twitter.com/missriantiii/status/1750715181183971679","https://pbs.twimg.com/media/GEs0Gzia4AAQvil.jpg","Indonesia"
"Fri Jan 26 03:22:30 +0000 2024","1750720841439138127","Prabowo-Gibran adalah pemimpin yang berkomitmen untuk kemajuan bangsa.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/xi7q345MDw","0","0","0","0","in","1718811585358274560","1750720841439138127","AAerilyn1","https://twitter.com/AAerilyn1/status/1750720841439138127","https://pbs.twimg.com/media/GEvPUvzbsAAF1Hz.jpg","Boyolali, Indonesia"
"Fri Jan 26 03:22:30 +0000 2024","1750720841246286109","Bersama Prabowo-Gibran  kita bisa menciptakan perubahan yang berarti.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/N8oGz15hp1","0","0","0","0","in","1706153812552200192","1750720841246286109","aprilmoon1004","https://twitter.com/aprilmoon1004/status/1750720841246286109","https://pbs.twimg.com/ext_tw_video_thumb/1750720804629938176/pu/img/VFtntF7roIrZpCp0.jpg","Pekalongan, Indonesia"
"Thu Jan 25 08:50:23 +0000 2024","1750440968351007001","Nusron Wahid tidak pernah henti mengajak masyarakat untuk memberikan dukungan kepada pasangan prabowo gibran untuk bisa memenangkan kontestasi dalam sekali putaran  #Dapil2JatengAllin02 https://t.co/4LWpVdt9W7","29","41","42","48","in","855009252103958529","1750440968351007001","Sohheex","https://twitter.com/Sohheex/status/1750440968351007001","https://pbs.twimg.com/media/GErQyLQaAAAJq8L.jpg",""
"Thu Jan 25 14:54:59 +0000 2024","1750532723788349609","Gibran belum terpilih saja  pendukungnya sudah kayak begini kelakuannya.  Gimana nanti saat terpilih coba? Kritik dikit dilaporin    meski gak ada pasalnya","2","1","82","189","in","42582927","1750532723788349609","tunggalp","https://twitter.com/tunggalp/status/1750532723788349609","","Jakarta Capital Region"
"Fri Jan 26 03:22:55 +0000 2024","1750720948830122010","Prabowo-Gibran  pilihan yang tepat untuk memimpin Indonesia ke arah yang lebih baik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/GSlP8RHbj5","0","0","0","0","in","1701147981561634816","1750720948830122010","TintoAlvin","https://twitter.com/TintoAlvin/status/1750720948830122010","https://pbs.twimg.com/ext_tw_video_thumb/1750720882878865408/pu/img/fg_03Uy9DE5UshcM.jpg","Tangerang, Indonesia"
"Fri Jan 26 03:22:49 +0000 2024","1750720923433615681","Gibran terlihat seperti aktor yang kehilangan naskah dan hanya bisa mengandalkan gimmick untuk tetap berada di atas panggung @dicebigwin https://t.co/KU1LlUBNFG","0","0","0","0","in","1674293267821920257","1750720923433615681","sayunda1_","https://twitter.com/sayunda1_/status/1750720923433615681","https://pbs.twimg.com/ext_tw_video_thumb/1750720811978358784/pu/img/rYLXfKXnYTbnSRem.jpg","jakarta selatan"
"Fri Jan 26 03:22:53 +0000 2024","1750720941632676075","Setiap kali Gibran berbicara tentang visi-misinya  gimmicknya seolah-olah menenggelamkan kata-katanya dalam lautan ketidakjelasan @elnyaer https://t.co/JhkAMLQH04","0","0","0","0","in","1676135998345076736","1750720941632676075","FaizalAzimaa","https://twitter.com/FaizalAzimaa/status/1750720941632676075","https://pbs.twimg.com/ext_tw_video_thumb/1750720899446411264/pu/img/tgO4BGSNzJ6wpUvg.jpg","Singkawang"
"Fri Jan 26 03:22:55 +0000 2024","1750720946959527951","Ayo  kita bersatu suara untuk mendukung Prabowo-Gibran! Mereka adalah harapan kita.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/pERuoSFyqm","0","0","0","0","in","1701423450106277888","1750720946959527951","hermawanfaa","https://twitter.com/hermawanfaa/status/1750720946959527951","https://pbs.twimg.com/ext_tw_video_thumb/1750720895948353536/pu/img/6cp7YAuc8IjZqxSn.jpg","Lamongan, Indonesia"
"Fri Jan 26 03:22:52 +0000 2024","1750720935165108596","Satu putaran untuk kesejahteraan  satu pilihan untuk kemajuan: Prabowo-Gibran!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/QrvECAo0Zp","0","0","0","0","in","1724725201630531584","1750720935165108596","Great_Abay","https://twitter.com/Great_Abay/status/1750720935165108596","https://pbs.twimg.com/media/GEvPZzubYAAeR1e.jpg","Kudus, Indonesia"
"Fri Jan 26 03:22:53 +0000 2024","1750720940080799818","Satu hati  satu suara: Prabowo-Gibran  pilihan bijak kita.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/lgjzWwRcup","0","0","0","0","in","1704691543213502464","1750720940080799818","lesti1159259","https://twitter.com/lesti1159259/status/1750720940080799818","https://pbs.twimg.com/ext_tw_video_thumb/1750720870866382848/pu/img/2Izr9RF3G6ohowK1.jpg","Jember, Jawa Timur"
"Fri Jan 26 03:22:52 +0000 2024","1750720937337782348","Satu perjuangan  satu pilihan: Prabowo-Gibran pemimpin yang diharapkan bersama.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/im6mCeTvkD","0","0","0","0","in","1718914453767675904","1750720937337782348","RAwliyariri","https://twitter.com/RAwliyariri/status/1750720937337782348","https://pbs.twimg.com/ext_tw_video_thumb/1750720906979340288/pu/img/nsRWHB8t-aCJ9kFc.jpg","Semarang, Jawa Tengah"
"Fri Jan 26 03:22:53 +0000 2024","1750720940907057548","Visi dan misi Prabowo-Gibran adalah solusi untuk mengatasi berbagai masalah yang dihadapi negara.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/H0XbvzOMKD","0","0","0","0","in","1656493049525186561","1750720940907057548","aryanifina801","https://twitter.com/aryanifina801/status/1750720940907057548","https://pbs.twimg.com/ext_tw_video_thumb/1750720887631040512/pu/img/612rUnuyySHzF5e-.jpg","Bogor Selatan, Indonesia"
"Fri Jan 26 03:22:54 +0000 2024","1750720945868997054","Solidaritas kita bersama Prabowo-Gibran  untuk Indonesia yang lebih sejahtera.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/2uJGymSTJA","0","0","0","0","in","1705464420942610433","1750720945868997054","OTamaka65002","https://twitter.com/OTamaka65002/status/1750720945868997054","https://pbs.twimg.com/media/GEvPaYsbgAAvqhl.jpg","Setia Budi, Indonesia"
"Fri Jan 26 03:22:53 +0000 2024","1750720941502746857","Dukungan kami untuk Prabowo-Gibran  karena kami percaya mereka akan membawa perubahan positif bagi Indonesia.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/xsG4YNlxGD","0","0","0","0","in","1697871131687215104","1750720941502746857","ariyani_aniya","https://twitter.com/ariyani_aniya/status/1750720941502746857","https://pbs.twimg.com/media/GEvPavua4AA9GHX.jpg","Kebumen, Indonesia"
"Fri Jan 26 03:22:50 +0000 2024","1750720927258841367","Dukung Prabowo-Gibran  dukung kemajuan Indonesia.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/oUHGY8uZqN","0","0","0","0","in","1697141774207381504","1750720927258841367","CintiaBela_","https://twitter.com/CintiaBela_/status/1750720927258841367","https://pbs.twimg.com/ext_tw_video_thumb/1750720857260089344/pu/img/dhUr_xVwky2KUNnf.jpg","Pesanggrahan, Indonesia"
"Fri Jan 26 03:22:52 +0000 2024","1750720933780988063","Keberhasilan Prabowo-Gibran adalah hasil dari kerja keras dan dedikasi mereka.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/hTZs5NDEFf","0","0","0","0","in","1719985376205639680","1750720933780988063","FitrianiWulandr","https://twitter.com/FitrianiWulandr/status/1750720933780988063","https://pbs.twimg.com/media/GEvPZ0bbMAA5LJJ.jpg","Jakarta Capital Region, Indone"
"Fri Jan 26 03:22:50 +0000 2024","1750720926440923392","Satu visi  satu misi  Prabowo-Gibran siap memimpin Indonesia ke masa depan yang gemilang.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/GMb8NulWpD","0","0","0","0","in","1701123334338174976","1750720926440923392","AprilChayla","https://twitter.com/AprilChayla/status/1750720926440923392","https://pbs.twimg.com/ext_tw_video_thumb/1750720891011608576/pu/img/IspSDmskTDUyy8IN.jpg","Pesanggrahan, Indonesia"
"Fri Jan 26 03:22:54 +0000 2024","1750720942056374777","Mari bersama-sama memilih Prabowo-Gibran untuk masa depan yang lebih adil bagi semua.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/K3LuoATkje","0","0","0","0","in","1652162719506890752","1750720942056374777","1989oktaviani","https://twitter.com/1989oktaviani/status/1750720942056374777","https://pbs.twimg.com/media/GEvPabuaIAA8LEN.jpg","Anyer, Indonesia"
"Fri Jan 26 03:22:49 +0000 2024","1750720922905092587","Bersama Prabowo-Gibran  kita wujudkan impian bangsa.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/uzy44LQljx","0","0","0","0","in","1720018353245536256","1750720922905092587","denisiregr90733","https://twitter.com/denisiregr90733/status/1750720922905092587","https://pbs.twimg.com/ext_tw_video_thumb/1750720867188060160/pu/img/I3CDhup32bFWh9Eh.jpg","Semarang, Jawa Tengah"
"Fri Jan 26 03:22:51 +0000 2024","1750720930878562511","Mari kita bersatu dalam suara untuk mendukung Prabowo-Gibran! Mereka adalah visi misi yang serius.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/FNOnKUDVpw","0","0","0","0","in","1701454140520685568","1750720930878562511","anatariningsih","https://twitter.com/anatariningsih/status/1750720930878562511","https://pbs.twimg.com/media/GEvPZlcaIAA9YBw.jpg","Curug, Indonesia"
"Fri Jan 26 03:22:51 +0000 2024","1750720932115894350","Mari bersama-sama  wujudkan Indonesia yang bisa bersaing di panggung internasional dengan Prabowo-Gibran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/93q1vBDQFi","0","0","0","0","in","1731516050335031297","1750720932115894350","IrianaolHasanah","https://twitter.com/IrianaolHasanah/status/1750720932115894350","https://pbs.twimg.com/ext_tw_video_thumb/1750720829900603392/pu/img/B21mgm1_SyWETZCt.jpg","Purworejo"
"Fri Jan 26 03:22:49 +0000 2024","1750720924029259943","Prabowo-Gibran adalah pemimpin yang mampu membawa kita ke era baru yang penuh dengan kemajuan.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/9iJPjkM4kI","0","0","0","0","in","1701128628409708544","1750720924029259943","abidahatifahh","https://twitter.com/abidahatifahh/status/1750720924029259943","https://pbs.twimg.com/ext_tw_video_thumb/1750720878869184512/pu/img/1aHo1oyMKEEDppT_.jpg","kalibata city"
"Fri Jan 26 03:22:55 +0000 2024","1750720946284216714","Mari bersama wujudkan Indonesia yang lebih baik dengan Prabowo-Gibran.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/hWc32hl8z5","0","0","0","0","in","1701158915239747584","1750720946284216714","arianheru_","https://twitter.com/arianheru_/status/1750720946284216714","https://pbs.twimg.com/media/GEvPajpbsAAazu-.jpg","Bojonggede, Indonesia"
"Fri Jan 26 03:22:51 +0000 2024","1750720929964155255","Ikhlas dan berkompeten  Prabowo-Gibran adalah pilihan yang tepat untuk memimpin bangsa ini.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/lMOfe7LI8L","0","0","0","0","in","1732641738744053760","1750720929964155255","GanjaraneaKusum","https://twitter.com/GanjaraneaKusum/status/1750720929964155255","https://pbs.twimg.com/media/GEvPZl_bIAAd4cu.jpg","Kebumen, Indonesia"
"Fri Jan 26 03:23:02 +0000 2024","1750720978458722710","Prabowo-Gibran  pemimpin yang diharapkan: dukungan merangkul seluruh elemen masyarakat.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/1hM071Updm","0","0","0","0","in","1725442794763001856","1750720978458722710","ati_kadel","https://twitter.com/ati_kadel/status/1750720978458722710","https://pbs.twimg.com/ext_tw_video_thumb/1750720856899383296/pu/img/4eAKDm3Xh9iSYCIl.jpg","bekasi"
"Fri Jan 26 03:23:01 +0000 2024","1750720971768832231","Dalam satu putaran  Prabowo-Gibran menjadi tonggak kesejahteraan rakyat  mari dukung mereka.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/Zf55lU5fxw","0","0","0","0","in","1719648654196436992","1750720971768832231","darsirah87916","https://twitter.com/darsirah87916/status/1750720971768832231","https://pbs.twimg.com/ext_tw_video_thumb/1750720851039895552/pu/img/j6dzT17d2wteDmx2.jpg","cidahu"
"Fri Jan 26 03:23:00 +0000 2024","1750720968530841872","Pilihan masyarakat cerdas untuk Prabowo-Gibran  karena keduanya memiliki komitmen untuk memberikan pelayanan publik yang terbaik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/8gpF3Ti71a","0","0","0","0","in","1704703536632926208","1750720968530841872","jokotingkir6387","https://twitter.com/jokotingkir6387/status/1750720968530841872","https://pbs.twimg.com/ext_tw_video_thumb/1750720867770990592/pu/img/Zi4_r-UIVieSSpEb.jpg","Jambi Luar Kota, Indonesia"
"Fri Jan 26 03:23:01 +0000 2024","1750720972456681700","Prabowo-Gibran adalah harapan baru untuk masa depan yang lebih baik dan adil.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/00RGiwxiHD","0","0","0","0","in","1718846397553008640","1750720972456681700","YohanEllin56650","https://twitter.com/YohanEllin56650/status/1750720972456681700","https://pbs.twimg.com/ext_tw_video_thumb/1750720872569270272/pu/img/GpX3jNR0XGBgdo6S.jpg","Boyolali, Indonesia"
"Fri Jan 26 03:23:00 +0000 2024","1750720969222881543","Di tangan Prabowo-Gibran  kita yakin akan arah yang terbaik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/YzXQR1a5D5","0","0","0","0","in","1725727188182347776","1750720969222881543","RagilrastaRagil","https://twitter.com/RagilrastaRagil/status/1750720969222881543","https://pbs.twimg.com/ext_tw_video_thumb/1750720845562122240/pu/img/z877GSHxw4xJtLwk.jpg","Tegal, Jawa Tengah"
"Fri Jan 26 03:23:00 +0000 2024","1750720970804052254","Prabowo-Gibran  pemimpin yang berkomitmen untuk mengatasi masalah sosial.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/weny4nZjTw","0","0","0","0","in","1650354382389805056","1750720970804052254","gunawanpras84","https://twitter.com/gunawanpras84/status/1750720970804052254","https://pbs.twimg.com/ext_tw_video_thumb/1750720722258071552/pu/img/ennmDVlDxrE9tdzH.jpg","Gambir, Indonesia"
"Fri Jan 26 03:22:57 +0000 2024","1750720957747188038","Masyarakat yakin bahwa Prabowo-Gibran adalah pemimpin yang dapat mengatasi tantangan bangsa.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/d1zhquhTSL","0","0","0","0","in","1655756562571612167","1750720957747188038","Jalaludin_lamaJ","https://twitter.com/Jalaludin_lamaJ/status/1750720957747188038","https://pbs.twimg.com/media/GEvPa_2aIAAezNP.jpg","Penjaringan, Indonesia"
"Fri Jan 26 03:22:57 +0000 2024","1750720956321104070","Gimmick dalam retorika Gibran terasa lebih menghibur daripada memberikan arah politik yang jelas @Dhifa72902673 https://t.co/tQg8XRDBUY","0","0","0","0","in","1677960080422215680","1750720956321104070","anitalestariii3","https://twitter.com/anitalestariii3/status/1750720956321104070","https://pbs.twimg.com/ext_tw_video_thumb/1750720922506719232/pu/img/YywZGS6Cs5deBso7.jpg","Madiun"
"Fri Jan 26 03:23:02 +0000 2024","1750720977057779832","Bersama Prabowo-Gibran  kita bisa menciptakan perubahan positif. Mari perkuat dukungan kita!   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/nbO6MVc2V2","0","0","0","0","in","1719682058019336192","1750720977057779832","WahyuEka927900","https://twitter.com/WahyuEka927900/status/1750720977057779832","https://pbs.twimg.com/media/GEvPcSNbYAApQCw.jpg","Bandungan"
"Fri Jan 26 03:23:01 +0000 2024","1750720973735956610","Semangat rakyat semakin merapat  terikat erat oleh keyakinan bahwa Prabowo-Gibran adalah kunci masa depan yang lebih baik.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/uhGyymIf05","0","0","0","0","in","1701128348783796224","1750720973735956610","bahisa_cala","https://twitter.com/bahisa_cala/status/1750720973735956610","https://pbs.twimg.com/ext_tw_video_thumb/1750720873915637760/pu/img/1fqTIOl75NsDsx01.jpg","Ciawi, Indonesia"
"Fri Jan 26 03:22:59 +0000 2024","1750720965670035769","Bersama Prabowo-Gibran  kita perjuangkan keadilan dan kesetaraan.   #YukSemuaPilih02 PakBowoMasGib YangTerbaik https://t.co/IeOl2Q1j8J","0","0","0","0","in","1715583912184004608","1750720965670035769","AnnikaMali59801","https://twitter.com/AnnikaMali59801/status/1750720965670035769","https://pbs.twimg.com/ext_tw_video_thumb/1750720867817168896/pu/img/Jnh9FpgrOcTYHNWM.jpg","Kembangan, Indonesia"
